country,date,words
ES,2015-07-16,66725
ES,2015-08-18,34810
ES,2015-08-25,50879
ES,2015-08-26,26540
ES,2015-09-14,43400
ES,2015-09-15,98223
ES,2015-09-16,92860
ES,2015-09-29,30421
ES,2015-09-30,39483
ES,2015-10-01,84294
ES,2015-10-13,44883
ES,2015-10-14,36838
ES,2015-10-20,35498
ES,2015-10-21,17343
ES,2016-01-13,4628
ES,2016-03-02,80344
ES,2016-03-04,16412
ES,2016-03-15,42501
ES,2016-04-05,40182
ES,2016-04-06,60878
ES,2016-04-12,37347
ES,2016-04-13,16700
ES,2016-04-19,44990
ES,2016-04-20,9872
ES,2016-04-27,38106
ES,2016-04-28,22396
ES,2016-07-19,3105
ES,2016-08-30,10347
ES,2016-08-31,85760
ES,2016-09-02,13211
ES,2016-09-27,37835
ES,2016-10-04,35407
ES,2016-10-18,37454
ES,2016-10-20,11633
ES,2016-10-26,6112
ES,2016-10-27,80615
ES,2016-10-29,11113
ES,2016-11-15,33661
ES,2016-11-22,34265
ES,2016-11-23,35133
ES,2016-11-29,53761
ES,2016-11-30,45821
ES,2016-12-13,34560
ES,2016-12-14,45267
ES,2016-12-15,41501
ES,2016-12-20,53269
ES,2016-12-21,45264
ES,2017-01-31,38710
ES,2017-02-01,54269
ES,2017-02-02,32753
ES,2017-02-14,54479
ES,2017-02-15,28628
ES,2017-02-16,23383
ES,2017-02-21,53694
ES,2017-02-22,24497
ES,2017-03-07,30548
ES,2017-03-08,29897
ES,2017-03-09,23031
ES,2017-03-14,52201
ES,2017-03-15,57057
ES,2017-03-16,31999
ES,2017-03-21,36695
ES,2017-03-22,25028
ES,2017-03-28,37398
ES,2017-03-29,31471
ES,2017-03-30,25958
ES,2017-04-04,32164
ES,2017-04-05,36036
ES,2017-04-06,11096
ES,2017-05-03,37474
ES,2017-05-04,26185
ES,2017-05-09,41352
ES,2017-05-10,45340
ES,2017-05-11,29456
ES,2017-05-16,36909
ES,2017-05-17,50892
ES,2017-05-18,12977
ES,2017-05-29,50326
ES,2017-06-21,41391
ES,2017-06-27,47450
ES,2017-06-29,30113
ES,2017-07-11,51836
ES,2017-07-12,27493
ES,2017-08-30,26904
ES,2017-09-12,44869
ES,2017-09-13,30159
ES,2017-09-19,35154
ES,2017-09-20,30653
ES,2017-09-21,22004
ES,2017-09-26,17177
ES,2017-09-27,38163
ES,2017-09-28,30489
ES,2017-10-10,45398
ES,2017-10-11,52976
ES,2017-10-17,31470
ES,2017-10-18,28403
ES,2017-10-19,41941
ES,2017-10-24,41173
ES,2017-10-25,37377
ES,2017-11-07,46863
ES,2017-11-08,31174
ES,2017-11-14,47941
ES,2017-11-15,29977
ES,2017-11-21,50246
ES,2017-11-22,30977
ES,2017-11-23,21787
ES,2017-11-28,46128
ES,2017-11-29,27661
ES,2017-11-30,15321
ES,2017-12-12,43548
ES,2017-12-13,39545
ES,2018-02-06,49772
ES,2018-02-07,37104
ES,2018-02-13,40238
ES,2018-02-14,42867
ES,2018-02-15,26748
ES,2018-02-20,48299
ES,2018-02-21,33655
ES,2018-02-22,11525
ES,2018-03-13,51245
ES,2018-03-14,55199
ES,2018-03-15,18572
ES,2018-03-20,36751
ES,2018-03-21,35619
ES,2018-04-10,42014
ES,2018-04-11,26336
ES,2018-04-12,34424
ES,2018-04-25,42722
ES,2018-04-26,19288
ES,2018-05-08,45769
ES,2018-05-09,38922
ES,2018-05-10,20712
ES,2018-05-21,44135
ES,2018-05-22,95417
ES,2018-05-23,81372
ES,2018-05-29,55362
ES,2018-05-30,41087
ES,2018-05-31,81299
ES,2018-06-01,12445
ES,2018-06-12,43383
ES,2018-06-19,33481
ES,2018-06-20,26439
ES,2018-06-26,41066
ES,2018-06-27,63382
ES,2018-06-28,17940
ES,2018-07-02,7110
ES,2018-07-04,13748
ES,2018-07-10,630
ES,2018-07-16,529
ES,2018-07-17,52913
ES,2018-07-25,325
ES,2018-07-27,20729
ES,2018-09-06,36550
ES,2018-09-11,34791
ES,2018-09-12,39537
ES,2018-09-13,42253
ES,2018-09-18,51143
ES,2018-09-19,31280
ES,2018-09-20,25426
ES,2018-09-25,60946
ES,2018-09-26,29518
ES,2018-10-09,55907
ES,2018-10-10,32198
ES,2018-10-16,49395
ES,2018-10-17,28067
ES,2018-10-18,32868
ES,2018-10-23,41147
ES,2018-10-24,79986
ES,2018-10-25,31451
ES,2018-10-30,57485
ES,2018-11-13,40862
ES,2018-11-14,46462
ES,2018-11-15,39354
ES,2018-11-20,35842
ES,2018-11-21,44263
ES,2018-11-22,56079
ES,2018-12-11,36726
ES,2018-12-12,96960
ES,2018-12-13,35503
ES,2018-12-18,40955
ES,2018-12-19,45065
ES,2018-12-20,73980
ES,2019-01-22,66303
ES,2019-02-12,63482
ES,2019-02-13,30016
ES,2019-02-19,45892
ES,2019-02-20,38627
ES,2019-02-21,50988
ES,2019-02-26,49186
ES,2019-02-27,82720
ES,2019-02-28,36127
ES,2019-05-21,3365
ES,2019-07-22,60104
ES,2019-07-23,42376
ES,2019-07-25,14911
ES,2019-09-10,48418
ES,2019-09-11,72425
ES,2019-09-17,55256
ES,2019-09-18,28321
ES,2019-12-03,7154
ES,2020-01-04,88047
ES,2020-01-05,26294
ES,2020-01-07,16594
ES,2020-02-04,42260
ES,2020-02-11,48760
ES,2020-02-12,23824
ES,2020-02-18,55287
ES,2020-02-19,33259
ES,2020-02-20,14263
ES,2020-02-25,42105
ES,2020-02-26,38090
ES,2020-02-27,22178
ES,2020-03-18,42001
ES,2020-03-25,91891
ES,2020-04-09,99296
ES,2020-04-15,25061
ES,2020-04-22,103012
ES,2020-04-29,54786
ES,2020-05-06,59693
ES,2020-05-13,60465
ES,2020-05-20,101698
ES,2020-05-27,46691
ES,2020-06-03,82408
ES,2020-06-04,35121
ES,2020-06-10,79542
ES,2020-06-11,43199
ES,2020-06-16,53286
ES,2020-06-17,74282
ES,2020-06-23,49434
ES,2020-06-24,45836
ES,2020-06-25,43864
ES,2020-07-14,28809
ES,2020-07-15,59259
ES,2020-07-21,35015
ES,2020-07-22,14855
ES,2020-07-29,61167
ES,2020-09-08,50159
ES,2020-09-09,34515
ES,2020-09-10,42694
ES,2020-09-15,50842
ES,2020-09-16,34198
ES,2020-09-22,47978
ES,2020-09-23,36083
ES,2020-09-29,41704
ES,2020-09-30,43130
ES,2020-10-01,16147
ES,2020-10-13,44712
ES,2020-10-14,59083
ES,2020-10-15,99827
ES,2020-10-20,17745
ES,2020-10-21,86350
ES,2020-10-22,40218
ES,2020-10-27,55705
ES,2020-10-28,44533
ES,2020-10-29,54700
ES,2020-11-11,68130
ES,2020-11-12,36619
ES,2020-11-17,41412
ES,2020-11-18,104860
ES,2020-11-30,46627
ES,2020-12-01,94166
ES,2020-12-02,97489
ES,2020-12-03,36568
ES,2020-12-15,53778
ES,2021-01-28,77115
ES,2021-02-02,39963
ES,2021-02-03,38923
ES,2021-02-04,41597
ES,2021-02-16,39780
ES,2021-02-17,52466
ES,2021-02-18,30337
ES,2021-02-23,39846
ES,2021-02-24,96504
ES,2021-02-25,18153
ES,2021-03-09,45801
ES,2021-03-10,44354
ES,2021-03-11,54942
ES,2021-03-16,42545
ES,2021-03-17,44648
ES,2021-03-18,21232
ES,2021-03-24,45053
ES,2021-03-25,38650
ES,2021-04-13,46231
ES,2021-04-15,23171
ES,2021-04-20,45803
ES,2021-04-21,41712
ES,2021-04-22,9433
ES,2021-05-11,42141
ES,2021-05-12,49055
ES,2021-05-13,56371
ES,2021-05-18,46187
ES,2021-05-19,42807
ES,2021-05-20,65086
ES,2021-05-25,45597
ES,2021-05-26,40891
ES,2021-05-27,677
ES,2021-06-08,48063
ES,2021-06-09,30197
ES,2021-06-15,63352
ES,2021-06-16,33621
ES,2021-06-22,47574
ES,2021-06-23,43894
ES,2021-06-24,15893
ES,2021-06-30,74130
ES,2021-07-21,57168
ES,2021-09-13,41402
ES,2021-09-14,38899
ES,2021-09-15,45241
ES,2021-09-21,45397
ES,2021-09-22,59912
ES,2021-09-23,55282
ES,2021-09-28,45457
ES,2021-09-29,46229
ES,2021-09-30,49580
ES,2021-10-13,51442
ES,2021-10-14,86745
ES,2021-10-19,45542
ES,2021-10-20,40810
ES,2021-10-21,24083
ES,2021-11-03,70350
ES,2021-11-04,30292
ES,2021-11-11,60406
ES,2021-11-22,43494
ES,2021-11-23,99309
ES,2021-11-24,99185
ES,2021-11-25,56159
ES,2021-11-30,45394
ES,2021-12-01,27718
ES,2021-12-02,70403
ES,2021-12-14,48267
ES,2021-12-15,34195
ES,2021-12-16,30444
ES,2021-12-21,44561
ES,2021-12-22,40867
ES,2021-12-23,30039
ES,2021-12-28,11577
ES,2022-01-25,32101
ES,2022-02-01,48315
ES,2022-02-02,67508
ES,2022-02-03,67839
ES,2022-02-15,46314
ES,2022-02-16,45340
ES,2022-02-17,11353
ES,2022-02-22,43982
ES,2022-02-23,40009
ES,2022-02-24,13911
ES,2022-03-02,45945
ES,2022-03-08,47934
ES,2022-03-09,36868
ES,2022-03-10,39405
ES,2022-03-15,41614
ES,2022-03-16,38279
ES,2022-03-17,35421
ES,2022-03-22,42195
ES,2022-03-23,43916
ES,2022-03-24,15113
ES,2022-03-29,49149
ES,2022-03-30,103537
ES,2022-03-31,39307
ES,2022-04-05,19753
ES,2022-06-23,25592
ES,2022-06-28,44606
ES,2022-06-29,46322
ES,2022-06-30,72391
ES,2022-07-12,53120
ES,2022-07-13,73783
ES,2022-07-14,80959
ES,2022-08-25,70475
ES,2022-09-13,44878
ES,2022-09-14,41642
ES,2022-09-15,57018
ES,2022-09-20,42609
ES,2022-09-21,72044
ES,2022-09-22,46700
ES,2022-09-27,42353
ES,2022-09-28,25449
ES,2022-09-29,71251
ES,2022-10-04,44515
ES,2022-10-05,46851
ES,2022-10-06,50708
ES,2022-10-13,52647
ES,2022-10-27,41025
ES,2022-11-02,57068
ES,2022-11-03,79210
ES,2022-11-21,44459
ES,2022-11-22,106986
ES,2022-11-23,106251
ES,2022-11-24,44771
ES,2022-11-29,40082
ES,2022-11-30,61800
ES,2022-12-01,13396
ES,2022-12-13,39217
ES,2022-12-14,32157
ES,2022-12-15,14917
ES,2022-12-20,46733
ES,2022-12-21,87185
ES,2022-12-22,34321
ES,2023-01-24,86029
ES,2023-02-07,40603
ES,2023-02-08,46424
ES,2023-02-14,41441
ES,2023-02-15,39186
ES,2023-02-16,37497
ES,2023-02-21,39164
ES,2023-02-22,44074
ES,2023-02-23,17098
ES-CT,2015-10-26,4659
ES-CT,2015-11-09,31083
ES-CT,2015-11-10,78238
ES-CT,2015-11-12,31000
ES-CT,2015-11-19,10316
ES-CT,2016-01-07,395
ES-CT,2016-01-10,39046
ES-CT,2016-01-20,52206
ES-CT,2016-02-03,71939
ES-CT,2016-02-17,79691
ES-CT,2016-03-02,56947
ES-CT,2016-03-03,35857
ES-CT,2016-03-09,68710
ES-CT,2016-03-10,13634
ES-CT,2016-03-16,56507
ES-CT,2016-03-17,35273
ES-CT,2016-04-06,70143
ES-CT,2016-04-07,36614
ES-CT,2016-04-20,71133
ES-CT,2016-04-21,47610
ES-CT,2016-05-04,55161
ES-CT,2016-05-05,73264
ES-CT,2016-05-18,65958
ES-CT,2016-05-19,71460
ES-CT,2016-06-01,64174
ES-CT,2016-06-02,77656
ES-CT,2016-06-08,53701
ES-CT,2016-06-09,24024
ES-CT,2016-06-29,69116
ES-CT,2016-06-30,45664
ES-CT,2016-07-13,58608
ES-CT,2016-07-14,72716
ES-CT,2016-07-26,30005
ES-CT,2016-07-27,141796
ES-CT,2016-09-28,8701
ES-CT,2016-09-29,63409
ES-CT,2016-10-05,69002
ES-CT,2016-10-06,18102
ES-CT,2016-10-18,31045
ES-CT,2016-10-19,59034
ES-CT,2016-10-20,67582
ES-CT,2016-11-09,77719
ES-CT,2016-11-10,71795
ES-CT,2016-11-30,71967
ES-CT,2016-12-01,67958
ES-CT,2016-12-20,43486
ES-CT,2016-12-21,94411
ES-CT,2016-12-22,76595
ES-CT,2017-01-25,67864
ES-CT,2017-01-26,65459
ES-CT,2017-02-08,92491
ES-CT,2017-02-09,79348
ES-CT,2017-02-22,61570
ES-CT,2017-02-23,62853
ES-CT,2017-03-08,65793
ES-CT,2017-03-09,66870
ES-CT,2017-03-21,18844
ES-CT,2017-03-22,57157
ES-CT,2017-03-23,74652
ES-CT,2017-04-05,67609
ES-CT,2017-04-06,72781
ES-CT,2017-04-26,67881
ES-CT,2017-04-27,63113
ES-CT,2017-05-17,59123
ES-CT,2017-05-18,65415
ES-CT,2017-05-31,57386
ES-CT,2017-06-01,56314
ES-CT,2017-06-14,78450
ES-CT,2017-06-15,90072
ES-CT,2017-06-28,81648
ES-CT,2017-06-29,66575
ES-CT,2017-07-12,60816
ES-CT,2017-07-13,69633
ES-CT,2017-07-25,29026
ES-CT,2017-07-26,73922
ES-CT,2017-07-27,87563
ES-CT,2017-07-28,26445
ES-CT,2017-08-25,754
ES-CT,2017-09-06,71453
ES-CT,2017-09-07,84863
ES-CT,2017-09-08,42725
ES-CT,2017-10-10,16367
ES-CT,2017-10-26,28084
ES-CT,2017-10-27,14696
ES-CT,2018-01-17,7098
ES-CT,2018-03-01,24618
ES-CT,2018-03-22,54283
ES-CT,2018-03-28,64113
ES-CT,2018-04-05,22674
ES-CT,2018-04-25,22285
ES-CT,2018-05-03,64101
ES-CT,2018-05-04,38967
ES-CT,2018-05-12,46109
ES-CT,2018-05-14,32945
ES-CT,2018-05-25,24248
ES-CT,2018-06-06,46695
ES-CT,2018-06-12,57682
ES-CT,2018-07-04,54769
ES-CT,2018-07-05,57732
ES-CT,2018-07-17,25318
ES-CT,2018-10-02,24957
ES-CT,2018-10-03,45329
ES-CT,2018-10-09,15024
ES-CT,2018-10-10,64824
ES-CT,2018-10-11,56145
ES-CT,2018-10-24,63407
ES-CT,2018-10-25,55373
ES-CT,2018-11-07,82127
ES-CT,2018-11-08,75974
ES-CT,2018-11-09,39270
ES-CT,2018-11-21,87284
ES-CT,2018-11-22,73720
ES-CT,2018-12-12,82433
ES-CT,2018-12-13,71345
ES-CT,2018-12-17,25179
ES-CT,2018-12-18,76254
ES-CT,2018-12-19,68997
ES-CT,2018-12-20,25122
ES-CT,2019-01-23,72641
ES-CT,2019-01-24,78126
ES-CT,2019-02-06,70123
ES-CT,2019-02-07,63120
ES-CT,2019-02-27,89258
ES-CT,2019-02-28,69085
ES-CT,2019-03-06,63247
ES-CT,2019-03-07,61100
ES-CT,2019-03-20,60513
ES-CT,2019-03-21,74070
ES-CT,2019-04-03,86376
ES-CT,2019-04-04,66782
ES-CT,2019-04-10,72880
ES-CT,2019-04-11,60585
ES-CT,2019-05-08,62841
ES-CT,2019-05-09,67318
ES-CT,2019-05-16,6054
ES-CT,2019-05-29,68352
ES-CT,2019-05-30,59032
ES-CT,2019-06-13,77168
ES-CT,2019-06-14,61017
ES-CT,2019-06-26,70284
ES-CT,2019-06-27,51388
ES-CT,2019-07-10,65716
ES-CT,2019-07-11,65379
ES-CT,2019-07-23,36061
ES-CT,2019-07-24,65269
ES-CT,2019-07-25,75203
ES-CT,2019-09-25,58930
ES-CT,2019-09-26,16981
ES-CT,2019-10-07,59841
ES-CT,2019-10-09,57352
ES-CT,2019-10-17,21971
ES-CT,2019-10-23,40619
ES-CT,2019-10-24,61204
ES-CT,2019-11-12,75205
ES-CT,2019-11-13,49927
ES-CT,2019-11-26,49068
ES-CT,2019-11-27,81276
ES-CT,2019-12-11,77389
ES-CT,2019-12-12,59322
ES-CT,2019-12-17,32021
ES-CT,2019-12-18,73054
ES-CT,2019-12-19,61603
ES-CT,2020-01-04,36044
ES-CT,2020-01-27,9896
ES-CT,2020-02-05,80175
ES-CT,2020-02-06,65537
ES-CT,2020-02-07,42346
ES-CT,2020-02-11,32300
ES-CT,2020-02-12,86032
ES-CT,2020-02-13,75158
ES-CT,2020-03-04,63905
ES-CT,2020-03-05,69479
ES-CT,2020-04-24,109680
ES-CT,2020-05-21,90152
ES-CT,2020-06-17,71347
ES-CT,2020-07-01,95070
ES-CT,2020-07-03,15205
ES-CT,2020-07-07,63431
ES-CT,2020-07-08,78265
ES-CT,2020-07-09,79205
ES-CT,2020-07-10,13096
ES-CT,2020-07-21,89892
ES-CT,2020-07-22,75507
ES-CT,2020-07-24,57326
ES-CT,2020-08-07,43005
ES-CT,2020-09-09,83347
ES-CT,2020-09-10,64908
ES-CT,2020-09-16,58166
ES-CT,2020-09-18,14931
ES-CT,2020-09-30,33195
ES-CT,2020-10-06,47532
ES-CT,2020-10-07,62391
ES-CT,2020-10-08,76400
ES-CT,2020-10-09,38390
ES-CT,2020-10-21,72267
ES-CT,2020-10-22,70506
ES-CT,2020-11-04,93200
ES-CT,2020-11-05,91155
ES-CT,2020-11-18,86899
ES-CT,2020-11-19,98658
ES-CT,2020-12-02,96210
ES-CT,2020-12-03,83437
ES-CT,2020-12-14,34333
ES-CT,2020-12-15,58136
ES-CT,2020-12-16,93298
ES-CT,2020-12-17,74998
ES-CT,2020-12-18,58827
ES-CT,2021-03-12,7316
ES-CT,2021-03-26,82002
ES-CT,2021-03-30,33826
ES-CT,2021-05-13,76565
ES-CT,2021-05-20,23181
ES-CT,2021-05-21,40330
ES-CT,2021-06-02,73878
ES-CT,2021-06-03,40524
ES-CT,2021-06-16,71031
ES-CT,2021-06-17,70124
ES-CT,2021-07-07,78998
ES-CT,2021-07-08,92285
ES-CT,2021-07-21,73566
ES-CT,2021-07-22,79011
ES-CT,2021-07-29,40673
ES-CT,2021-09-28,17106
ES-CT,2021-09-29,53891
ES-CT,2021-09-30,12587
ES-CT,2021-10-05,29223
ES-CT,2021-10-06,72335
ES-CT,2021-10-07,82960
ES-CT,2021-10-19,25119
ES-CT,2021-10-20,60198
ES-CT,2021-10-21,74299
ES-CT,2021-11-02,31127
ES-CT,2021-11-03,66295
ES-CT,2021-11-04,63920
ES-CT,2021-11-17,66577
ES-CT,2021-11-18,74194
ES-CT,2021-11-22,68906
ES-CT,2021-11-30,28294
ES-CT,2021-12-01,70260
ES-CT,2021-12-02,71099
ES-CT,2021-12-14,32454
ES-CT,2021-12-15,71370
ES-CT,2021-12-16,13448
ES-CT,2021-12-17,42017
ES-CT,2021-12-23,63509
ES-CT,2022-01-25,25167
ES-CT,2022-01-26,62013
ES-CT,2022-01-27,53809
ES-CT,2022-02-03,8633
ES-CT,2022-02-08,43185
ES-CT,2022-02-09,64121
ES-CT,2022-02-10,61946
ES-CT,2022-02-22,22556
ES-CT,2022-02-23,62712
ES-CT,2022-02-24,63030
ES-CT,2022-03-09,72046
ES-CT,2022-03-10,67976
ES-CT,2022-03-22,24079
ES-CT,2022-03-23,77809
ES-CT,2022-03-24,72002
ES-CT,2022-04-06,76560
ES-CT,2022-04-07,60453
ES-CT,2022-04-27,86929
ES-CT,2022-04-28,37965
ES-CT,2022-05-10,32522
ES-CT,2022-05-11,74290
ES-CT,2022-05-12,64070
ES-CT,2022-05-25,75563
ES-CT,2022-05-26,61320
ES-CT,2022-06-08,88089
ES-CT,2022-06-09,79208
ES-CT,2022-06-28,42084
ES-CT,2022-06-29,67190
ES-CT,2022-06-30,62086
ES-CT,2022-07-06,73813
ES-CT,2022-07-07,89016
ES-CT,2022-07-20,80709
ES-CT,2022-07-21,63888
ES-GA,2015-01-26,16468
ES-GA,2015-01-27,43751
ES-GA,2015-02-10,83320
ES-GA,2015-02-11,54117
ES-GA,2015-02-24,84294
ES-GA,2015-02-25,59793
ES-GA,2015-03-10,81166
ES-GA,2015-03-11,54229
ES-GA,2015-03-24,82598
ES-GA,2015-03-25,73346
ES-GA,2015-04-14,84999
ES-GA,2015-04-15,64306
ES-GA,2015-04-28,87573
ES-GA,2015-04-29,80301
ES-GA,2015-05-05,77765
ES-GA,2015-05-06,69894
ES-GA,2015-05-26,78423
ES-GA,2015-05-27,64752
ES-GA,2015-06-09,81852
ES-GA,2015-06-10,74922
ES-GA,2015-06-22,87060
ES-GA,2015-06-23,80528
ES-GA,2015-07-23,16188
ES-GA,2015-08-03,31620
ES-GA,2015-08-04,76125
ES-GA,2015-09-15,77304
ES-GA,2015-09-16,66495
ES-GA,2015-09-29,84673
ES-GA,2015-09-30,74683
ES-GA,2015-10-14,63374
ES-GA,2015-10-16,26496
ES-GA,2015-10-27,77066
ES-GA,2015-10-28,45009
ES-GA,2015-11-10,85045
ES-GA,2015-11-11,69632
ES-GA,2015-11-23,52957
ES-GA,2015-11-24,85812
ES-GA,2015-11-25,68937
ES-GA,2015-12-01,75161
ES-GA,2015-12-02,63604
ES-GA,2015-12-22,48650
ES-GA,2015-12-23,79828
ES-GA,2016-01-26,84153
ES-GA,2016-01-27,58819
ES-GA,2016-02-09,78210
ES-GA,2016-02-10,67216
ES-GA,2016-02-23,75875
ES-GA,2016-02-24,66673
ES-GA,2016-03-15,71382
ES-GA,2016-03-16,68262
ES-GA,2016-03-29,76934
ES-GA,2016-03-30,73864
ES-GA,2016-04-12,80268
ES-GA,2016-04-13,63523
ES-GA,2016-04-26,80668
ES-GA,2016-04-27,61897
ES-GA,2016-05-10,77127
ES-GA,2016-05-11,63948
ES-GA,2016-05-24,77132
ES-GA,2016-05-25,77519
ES-GA,2016-06-07,70530
ES-GA,2016-06-08,57771
ES-GA,2016-06-28,57105
ES-GA,2016-06-29,96637
ES-GA,2016-07-12,97877
ES-GA,2016-07-13,78321
ES-GA,2016-10-21,3247
ES-GA,2016-11-08,15483
ES-GA,2016-11-10,50462
ES-GA,2016-11-15,2690
ES-GA,2016-11-22,29812
ES-GA,2016-11-23,55391
ES-GA,2016-12-13,58639
ES-GA,2016-12-14,38627
ES-GA,2016-12-27,52007
ES-GA,2016-12-28,43269
ES-GA,2017-01-16,66114
ES-GA,2017-01-24,89401
ES-GA,2017-01-25,61947
ES-GA,2017-02-06,45790
ES-GA,2017-02-07,80883
ES-GA,2017-02-08,74967
ES-GA,2017-02-21,75588
ES-GA,2017-02-22,55665
ES-GA,2017-03-07,77933
ES-GA,2017-03-08,60919
ES-GA,2017-03-21,69203
ES-GA,2017-03-22,68337
ES-GA,2017-04-04,76446
ES-GA,2017-04-05,39147
ES-GA,2017-04-25,69730
ES-GA,2017-04-26,55356
ES-GA,2017-05-09,66017
ES-GA,2017-05-10,62654
ES-GA,2017-05-23,69264
ES-GA,2017-05-24,52861
ES-GA,2017-06-06,74894
ES-GA,2017-06-07,69336
ES-GA,2017-06-20,77473
ES-GA,2017-06-21,44310
ES-GA,2017-07-11,86739
ES-GA,2017-07-12,81525
ES-GA,2017-08-01,11530
ES-GA,2017-09-12,71959
ES-GA,2017-09-13,66077
ES-GA,2017-09-26,69768
ES-GA,2017-09-27,59536
ES-GA,2017-10-04,61871
ES-GA,2017-10-06,21838
ES-GA,2017-10-17,75809
ES-GA,2017-10-18,84148
ES-GA,2017-11-07,78055
ES-GA,2017-11-08,59737
ES-GA,2017-11-20,74495
ES-GA,2017-11-21,83066
ES-GA,2017-11-22,49415
ES-GA,2017-12-04,84720
ES-GA,2017-12-05,64624
ES-GA,2017-12-19,98527
ES-GA,2017-12-20,72734
ES-GA,2018-01-18,42220
ES-GA,2018-01-23,72658
ES-GA,2018-01-24,74549
ES-GA,2018-02-06,81364
ES-GA,2018-02-07,64935
ES-GA,2018-02-20,76673
ES-GA,2018-02-21,60404
ES-GA,2018-03-06,73083
ES-GA,2018-03-07,61525
ES-GA,2018-03-20,77220
ES-GA,2018-03-21,65969
ES-GA,2018-04-10,69870
ES-GA,2018-04-11,66803
ES-GA,2018-04-24,69928
ES-GA,2018-04-25,83110
ES-GA,2018-05-08,75095
ES-GA,2018-05-09,76007
ES-GA,2018-05-22,55037
ES-GA,2018-05-23,66397
ES-GA,2018-06-05,75619
ES-GA,2018-06-06,58867
ES-GA,2018-06-19,70743
ES-GA,2018-06-20,59099
ES-GA,2018-07-10,70656
ES-GA,2018-07-11,86863
ES-GA,2018-09-11,78536
ES-GA,2018-09-12,72097
ES-GA,2018-09-25,59990
ES-GA,2018-09-26,67790
ES-GA,2018-10-09,63379
ES-GA,2018-10-11,26024
ES-GA,2018-10-16,11101
ES-GA,2018-10-23,70295
ES-GA,2018-10-24,45667
ES-GA,2018-11-06,66856
ES-GA,2018-11-07,45822
ES-GA,2018-11-19,71653
ES-GA,2018-11-20,80162
ES-GA,2018-11-21,55971
ES-GA,2018-12-04,77515
ES-GA,2018-12-05,64471
ES-GA,2018-12-18,54979
ES-GA,2018-12-19,79563
ES-GA,2019-01-20,71392
ES-GA,2019-01-30,76110
ES-GA,2019-02-12,74407
ES-GA,2019-02-13,73305
ES-GA,2019-02-26,69586
ES-GA,2019-02-27,65765
ES-GA,2019-03-12,75318
ES-GA,2019-03-13,71905
ES-GA,2019-04-09,77988
ES-GA,2019-04-10,68900
ES-GA,2019-04-26,69762
ES-GA,2019-04-27,66946
ES-GA,2019-04-29,29985
ES-GA,2019-04-30,65940
ES-GA,2019-05-07,69683
ES-GA,2019-05-08,62993
ES-GA,2019-05-28,79933
ES-GA,2019-05-29,63781
ES-GA,2019-06-11,62585
ES-GA,2019-06-12,59807
ES-GA,2019-06-25,74210
ES-GA,2019-06-26,73104
ES-GA,2019-07-09,71489
ES-GA,2019-07-10,65105
ES-GA,2019-07-31,18799
ES-GA,2019-09-10,84693
ES-GA,2019-09-11,63657
ES-GA,2019-09-25,68817
ES-GA,2019-09-27,30137
ES-GA,2019-10-08,87002
ES-GA,2019-10-09,70334
ES-GA,2019-10-22,99431
ES-GA,2019-10-23,98632
ES-GA,2019-11-12,69362
ES-GA,2019-11-13,67848
ES-GA,2019-11-18,86928
ES-GA,2019-11-19,78865
ES-GA,2019-11-20,67508
ES-GA,2019-12-03,83522
ES-GA,2019-12-04,71477
ES-GA,2019-12-17,107127
ES-GA,2019-12-18,77677
ES-GA,2020-01-28,87874
ES-GA,2020-01-29,80795
ES-GA,2020-02-04,85729
ES-GA,2020-02-05,70984
ES-GA,2020-08-07,3459
ES-GA,2020-09-01,16514
ES-GA,2020-09-03,46061
ES-GA,2020-09-08,2733
ES-GA,2020-09-22,46385
ES-GA,2020-09-23,46629
ES-GA,2020-10-06,69919
ES-GA,2020-10-07,64993
ES-GA,2020-10-20,78268
ES-GA,2020-10-21,64479
ES-GA,2020-11-10,78597
ES-GA,2020-11-11,79131
ES-GA,2020-11-24,80984
ES-GA,2020-11-25,55304
ES-GA,2020-12-09,84483
ES-GA,2020-12-10,76042
ES-GA,2020-12-21,59737
ES-GA,2020-12-22,83604
ES-GA,2020-12-23,56231
ES-GA,2021-01-26,89218
ES-GA,2021-01-27,94820
ES-GA,2021-02-09,69743
ES-GA,2021-02-10,59357
ES-GA,2021-02-23,82122
ES-GA,2021-02-24,79197
ES-GA,2021-03-09,66772
ES-GA,2021-03-10,55132
ES-GA,2021-03-23,68886
ES-GA,2021-03-24,51066
ES-GA,2021-04-13,84158
ES-GA,2021-04-14,75636
ES-GA,2021-04-27,78921
ES-GA,2021-04-28,49512
ES-GA,2021-05-11,71207
ES-GA,2021-05-12,59667
ES-GA,2021-05-25,67252
ES-GA,2021-05-26,57348
ES-GA,2021-06-08,64367
ES-GA,2021-06-09,46532
ES-GA,2021-06-22,78941
ES-GA,2021-06-23,52072
ES-GA,2021-07-13,75786
ES-GA,2021-07-14,73358
ES-GA,2021-08-03,30431
ES-GA,2021-09-14,75406
ES-GA,2021-09-15,39328
ES-GA,2021-09-28,76347
ES-GA,2021-09-29,44780
ES-GA,2021-10-13,66397
ES-GA,2021-10-15,22339
ES-GA,2021-10-26,58986
ES-GA,2021-10-27,31988
ES-GA,2021-11-09,78396
ES-GA,2021-11-10,33927
ES-GA,2021-11-22,61969
ES-GA,2021-11-23,65345
ES-GA,2021-11-24,58120
ES-GA,2021-12-09,79568
